EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
158159,TARRANT CO.,SOUTHLAKE,03/30/2009,2145,Hail,2.75, ,0,0,35000000,0,TX,CST-6, ,26932,C,439,FWD,0,0,Amateur Radio, , , ,2,SW,2,SW,SOUTHLAKE,03/30/2009,2145,32.95,-97.15,32.95,-97.15,"Golfball to baseball size hail fell in the city of Southlake.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",161
157850,TARRANT CO.,COLLEYVILLE,03/30/2009,2155,Hail,1.00, ,0,0,25000,0,TX,CST-6, ,26932,C,439,FWD,0,0,Amateur Radio, , , ,1,N,1,N,COLLEYVILLE,03/30/2009,2155,32.89,-97.15,32.89,-97.15,"Quarter size hail fell in Colleyville.","Two lines of severe storms developed in north Texas this night. One line of storms developed along a dryline in the northwestern portions of north Texas. The second line of storms developed across the central portions of north Texas along a cold front as it overtook the dryline. Hail was the only event reported this night and baseball size hail produced significant damage to a car dealership and adjacent neighborhood in north Fort Worth. Large hail continued as the storm tracked to the east into eastern Tarrant County and western Dallas County. Totaled insured losses for this event for Tarrant County were $95 million.",162
169629,TARRANT CO.,BENBROOK,05/02/2009,1348,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28748,C,439,FWD,0,0,Amateur Radio, , , ,1,W,1,W,BENBROOK,05/02/2009,1348,32.68,-97.46,32.68,-97.46,"Quarter size hail fell in Benbrook.","The combination of a southward advancing cold front, warm air advection over the cold front, and an approaching shortwave aided in an explosive period that began the afternoon of May 2nd and continued into the morning hours of May 3rd. Several rounds of severe thunderstorms and thunderstorm clusters moved through north Texas in a very unstable environment. A downburst occurred at Valley Ranch in Irving resulting in the collapse of the Dallas Cowboys' bubble practice facility. Flash flooding and flooding became a problem as several clusters of storms produced heavy rainfall over repeated areas.",163
170420,TARRANT CO.,HICKS,05/05/2009,2223,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28750,C,439,FWD,0,0,Amateur Radio, , , ,2,SSW,2,SSW,HICKS,05/05/2009,2223,32.89,-97.44,32.89,-97.44,"Quarter size hail was reported near Eagle Mountain Lake.","Isolated severe storms developed west of the DFW Metroplex in an unstable convective environment. These storms produced large hail up to softball size.",164
170421,TARRANT CO.,SAGINAW,05/05/2009,2230,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28750,C,439,FWD,0,0,Amateur Radio, , , ,2,E,2,E,SAGINAW,05/05/2009,2230,32.871,-97.3424,32.871,-97.3424,"Quarter size hail was reported at the intersection of FM 156 and Basswood.","Isolated severe storms developed west of the DFW Metroplex in an unstable convective environment. These storms produced large hail up to softball size.",165
171157,TARRANT CO.,WESTOVER HILLS,05/26/2009,1758,Hail,1.25, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,Other Federal Agency, , , ,2,SSW,2,SSW,WESTOVER HILLS,05/26/2009,1758,32.75,-97.44,32.75,-97.44,"Half Dollar size hail was reported at the Joint Reserve Base.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",166
171171,TARRANT CO.,BENBROOK,05/26/2009,1815,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,NWS Employee, , , ,1,W,1,W,BENBROOK,05/26/2009,1815,32.6822,-97.468,32.6822,-97.468,"Quarter size hail fell in north Benbrook.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",167
171165,TARRANT CO.,BENBROOK,05/26/2009,1816,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,Amateur Radio, , , ,2,NW,2,NW,BENBROOK,05/26/2009,1816,32.7019,-97.4723,32.7019,-97.4723,"Nickel to Quarter size hail fell at the intersection of  Loop 820 and Team Ranch Rd in southwest Ft. Worth.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",168
172323,TARRANT CO.,BENBROOK,05/26/2009,1819,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,NWS Employee, , , ,1,W,1,W,BENBROOK,05/26/2009,1819,32.68,-97.46,32.68,-97.46,"Quarter size hail fell in Benbrook.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",169
172324,TARRANT CO.,BENBROOK,05/26/2009,1824,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,Trained Spotter, , , ,2,NE,2,NE,BENBROOK,05/26/2009,1824,32.7022,-97.422,32.7022,-97.422,"A trained spotter reported quarter size hail just east of the intersection of Highway 183 and West Vickery in Ft. Worth.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",170
172325,TARRANT CO.,HANDLEY,05/26/2009,1847,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,Broadcast Media, , , ,3,W,3,W,HANDLEY,05/26/2009,1847,32.7297,-97.224,32.7297,-97.224,"Quarter size hail was reported at Loop 820 and Rosedale.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",171
172326,TARRANT CO.,HANDLEY,05/26/2009,1900,Hail,1.75, ,0,0,10000,0,TX,CST-6, ,28762,C,439,FWD,0,0,Public, , , ,0,NNW,0,NNW,HANDLEY,05/26/2009,1900,32.7321,-97.1806,32.7321,-97.1806,"Golfball size hail was reported in Arlington.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",172
172327,TARRANT CO.,ARLINGTON,05/26/2009,1915,Hail,1.00, ,0,0,0,0,TX,CST-6, ,28762,C,439,FWD,0,0,Amateur Radio, , , ,3,ENE,3,ENE,ARLINGTON,05/26/2009,1915,32.7434,-97.0632,32.7434,-97.0632,"Quarter size hail fell at the intersection of Highway 360 and Division Street in Arlington.","Afternoon severe thunderstorms developed across north Texas in a very unstable environment. Several residual boundaries and daytime heating provided a means and focus for lift. One storm split just west of Fort Worth and the anticyclonic left mover produced golfball hail in Wise County. In the nighttime hours, a large cluster of storms with embedded severe storms rolled across the region ahead of a cold front.",173
220486,TARRANT CO.,(FWH)CARSWELL AFB FT,03/10/2010,945,Hail,1.00, ,0,0,0,0,TX,CST-6, ,36984,C,439,FWD,0,0,Broadcast Media, , , ,2,SSW,2,SSW,(FWH)CARSWELL AFB FT,03/10/2010,945,32.7417,-97.4583,32.7417,-97.4583,"Quarter size hail was reported on the west side of the city of Fort Worth.","A strong to severe line of thunderstorms moved through North Texas and produced widespread marginally severe hail. Penny to half dollar size hail was reported with this line of storms.",174
220498,TARRANT CO.,SAGINAW,03/10/2010,952,Hail,1.00, ,0,0,0,0,TX,CST-6, ,36984,C,439,FWD,0,0,Public, , , ,0,N,0,N,SAGINAW,03/10/2010,952,32.87,-97.37,32.87,-97.37,"Quarter size hail was reported in the city of Saginaw.","A strong to severe line of thunderstorms moved through North Texas and produced widespread marginally severe hail. Penny to half dollar size hail was reported with this line of storms.",175
220499,TARRANT CO.,HASLET,03/10/2010,955,Hail,1.00, ,0,0,0,0,TX,CST-6, ,36984,C,439,FWD,0,0,NWS Employee, , , ,3,E,3,E,HASLET,03/10/2010,955,32.97,-97.3,32.97,-97.3,"Quarter size hail was reported near Interstate 35 four miles northwest of the city of Keller.","A strong to severe line of thunderstorms moved through North Texas and produced widespread marginally severe hail. Penny to half dollar size hail was reported with this line of storms.",176
220503,TARRANT CO.,EULESS,03/10/2010,1015,Hail,1.00, ,0,0,0,0,TX,CST-6, ,36984,C,439,FWD,0,0,NWS Employee, , , ,0,SE,0,SE,EULESS,03/10/2010,1015,32.826,-97.0761,32.826,-97.0761,"Quarter size hail fell in the south side of Euless.","A strong to severe line of thunderstorms moved through North Texas and produced widespread marginally severe hail. Penny to half dollar size hail was reported with this line of storms.",177
239746,TARRANT CO.,AVONDALE,06/02/2010,1650,Hail,1.75, ,0,0,0,0,TX,CST-6, ,41206,C,439,FWD,0,0,NWS Employee, , , ,2,E,2,E,AVONDALE,06/02/2010,1650,32.9695,-97.3919,32.9695,-97.3919,"Several golfball sized hail stones fell at the intersection of Avondale Haslet Road and Willow Springs Road in the city of Haslet. The hail stones broke apart on impact and no damage was observed.","A mesoscale convective vortex aided in the development of numerous showers and thunderstorms across North Texas as an upper level disturbance passed over the region. Several of the storms became severe and produced damaging wind gusts and hail up to the size of golfballs.",178
295258,TARRANT CO.,WATAUGA,04/04/2011,240,Hail,1.50, ,0,0,30000,0,TX,CST-6, ,50043,C,439,FWD,0,0,Public, , , ,0,N,0,N,WATAUGA,04/04/2011,255,32.85,-97.27,32.85,-97.27,"Hail stones up to the size of ping pong balls fell in Watagua for 15 minutes.","Severe storms erupted overnight ahead of a strong cold front moving through north Texas. These storms developed into a line that moved east and southeast through mainly the eastern half of north Texas. Hail up to the size of ping pong balls was reported with the largest hail stones falling in Watauga. Severe thunderstorm winds also knocked down trees.",179
295259,TARRANT CO.,WATAUGA,04/04/2011,250,Hail,1.25, ,0,0,10000,0,TX,CST-6, ,50043,C,439,FWD,0,0,NWS Employee, , , ,2,WSW,2,WSW,WATAUGA,04/04/2011,250,32.8351,-97.2982,32.8351,-97.2982,"Nickel to half dollar size hail fell at the NWS Office in north Fort Worth.","Severe storms erupted overnight ahead of a strong cold front moving through north Texas. These storms developed into a line that moved east and southeast through mainly the eastern half of north Texas. Hail up to the size of ping pong balls was reported with the largest hail stones falling in Watauga. Severe thunderstorm winds also knocked down trees.",180
295260,TARRANT CO.,HURST,04/04/2011,308,Hail,1.00, ,0,0,0,0,TX,CST-6, ,50043,C,439,FWD,0,0,Public, , , ,0,N,0,N,HURST,04/04/2011,308,32.82,-97.15,32.82,-97.15,"","Severe storms erupted overnight ahead of a strong cold front moving through north Texas. These storms developed into a line that moved east and southeast through mainly the eastern half of north Texas. Hail up to the size of ping pong balls was reported with the largest hail stones falling in Watauga. Severe thunderstorm winds also knocked down trees.",181
295280,TARRANT CO.,TATE SPGS,04/04/2011,450,Hail,1.00, ,0,0,0,0,TX,CST-6, ,50043,C,439,FWD,0,0,Public, , , ,0,NNW,0,NNW,TATE SPGS,04/04/2011,450,32.6824,-97.1806,32.6824,-97.1806,"Quarter size hail fell at Martin High School in south Arlington.","Severe storms erupted overnight ahead of a strong cold front moving through north Texas. These storms developed into a line that moved east and southeast through mainly the eastern half of north Texas. Hail up to the size of ping pong balls was reported with the largest hail stones falling in Watauga. Severe thunderstorm winds also knocked down trees.",182
299804,TARRANT CO.,LAKE WORTH,04/10/2011,2112,Hail,1.75, ,0,0,10000,0,TX,CST-6, ,50034,C,439,FWD,0,0,Amateur Radio, , , ,0,N,0,N,LAKE WORTH,04/10/2011,2117,32.8,-97.4,32.8,-97.4,"Penny to golfball sized hail fell over Lake Worth for 5 minutes.","A strong upper level low pressure system over the southern Rockies aided in the late evening development of severe thunderstorms along a dryline across north central and central Texas.  One of these storms was a strong linear mesoscale convective system which produced a swath of wind damage from Goldthwaite northeast into southern portions of the Dallas/Fort Worth Metroplex and continued northeast to near Sulphur Springs.  A swath of wind damage consistent with 70 to 80 mph winds was associated with this storm.  Other supercell thunderstorms in the area produced brief tornadoes and large hail.",183
